level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	215	1	1	3	2463	1621	60	19	91.873940	RADAR
5	1	216	1	1	1	2610	1625	5	15	0.000000	’
5	1	216	1	1	2	2642	1601	1	50	96.062225	|
5	1	217	1	1	1	637	1648	57	28	43.557850	NJ
5	1	218	1	1	1	1034	1662	126	16	95.611328	RECEPTION
5	1	218	1	1	2	1177	1662	38	16	94.896065	BIN
5	1	218	1	1	3	1233	1662	8	16	77.740128	1
5	1	219	1	1	1	2358	1662	126	16	96.445854	RECEPTION
5	1	219	1	1	2	2501	1662	38	16	96.419090	BIN
5	1	219	1	1	3	2556	1662	10	16	96.419090	2
5	1	220	1	1	1	3181	1648	57	28	46.399555	as
5	1	221	1	1	1	3533	1662	101	16	96.118614	RECEPTION
5	1	221	1	1	2	3647	1662	31	16	95.190025	BIN
5	1	221	1	1	3	3691	1662	9	16	90.593353	3
5	1	222	1	1	1	637	1677	57	28	32.416275	NA
5	1	223	1	1	1	1054	1686	168	18	80.636452	11520-M-SI-03
5	1	224	1	1	1	1950	1648	57	57	34.945965	rw
5	1	225	1	1	1	2378	1686	168	18	83.897339	11520-M-SI-04
5	1	226	1	1	1	3181	1677	57	28	52.186550	|
5	1	227	1	1	1	3543	1686	4	18	31.621872	1
5	1	227	1	1	2	3554	1686	136	18	46.191780	1520-M-SI-05,
5	1	228	1	1	1	2256	1770	21	12	96.195961	AH
5	1	229	1	1	1	3306	1715	228	59	43.544964	hy
5	1	230	1	1	1	2253	1786	27	13	72.950363	LSL
5	1	231	1	1	1	752	1763	219	59	30.855598	Ch
5	1	232	1	1	1	1304	1763	219	59	56.166687	OTE
5	1	233	1	1	1	2256	1804	20	12	67.744469	48
5	1	234	1	1	1	2685	1763	163	59	29.423342	Te
5	1	235	1	1	1	1079	1817	57	28	40.202705	Vas
5	1	236	1	1	1	2404	1817	57	28	54.060093	aS
5	1	237	1	1	1	1079	1846	57	28	31.360598	P|
5	1	238	1	1	1	2404	1848	27	26	31.721621	ne
5	1	239	1	1	1	951	1870	47	18	76.417694	V181
5	1	240	1	1	1	1274	1870	19	18	56.399876	V1
5	1	241	1	1	1	1300	1870	24	18	96.820442	82
5	1	242	1	1	1	2276	1870	20	18	78.733803	v1
5	1	243	1	1	1	2303	1870	24	18	96.372932	86
5	1	244	1	1	1	2598	1870	20	18	60.957142	v1
5	1	245	1	1	1	2625	1870	23	18	94.297394	87
5	1	246	1	1	1	2324	1912	32	13	80.385986	ZSH
5	1	247	1	1	1	2417	1912	30	13	86.486420	ZSL
5	1	248	1	1	1	2422	1896	20	12	96.409294	AH
5	1	249	1	1	1	2477	1912	31	13	89.802193	ZSH
5	1	250	1	1	1	2482	1896	21	12	95.779518	AH
5	1	251	1	1	1	2330	1929	20	13	73.371887	88.
5	1	252	1	1	1	2422	1929	20	13	71.637703	isis}
5	1	253	1	1	1	2483	1929	19	13	81.467636	89
5	1	254	1	1	1	2570	1912	30	30	67.556641	at
5	1	255	1	1	1	729	2048	57	14	48.535023	VIBRO
5	1	255	1	1	2	800	2048	75	14	74.123276	FEEDER
5	1	256	1	1	1	1363	2048	57	14	32.750095	VIBRO.
5	1	256	1	1	2	1434	2048	75	14	92.818581	FEEDER
5	1	257	1	1	1	2053	2048	57	14	54.871910	VIBRO.
5	1	257	1	1	2	2125	2048	75	14	84.242058	FEEDER
5	1	258	1	1	1	2687	2048	57	14	47.043453	VIBRO
5	1	258	1	1	2	2759	2048	74	14	71.051567	FEEDER
5	1	259	1	1	1	2861	2048	11	14	92.131851	B
5	1	260	1	1	1	3282	2048	57	14	43.355843	VIBRO.
5	1	260	1	1	2	3354	2048	75	14	65.045204	FEEDER
5	1	261	1	1	1	646	2058	44	23	87.064316	(UNIT
5	1	261	1	1	2	705	2058	14	23	78.108994	1)
5	1	261	1	1	3	741	2065	51	17	42.401550	“41520
5	1	261	1	1	4	806	2065	83	17	12.922478	M+VB-03)
5	1	262	1	1	1	890	2043	23	43	35.739021	‘ae
5	1	263	1	1	1	1375	2065	51	17	89.719727	11520
5	1	263	1	1	2	1440	2065	83	17	68.888115	M-VB-03
5	1	264	1	1	1	1556	2058	44	23	83.350624	(UNIT
5	1	264	1	1	2	1615	2058	14	23	83.350624	1)
5	1	265	1	1	1	1971	2058	44	23	90.477043	(UNIT
5	1	265	1	1	2	2029	2058	14	23	79.952873	1)
5	1	265	1	1	3	2065	2065	52	17	57.515289	11520
5	1	265	1	1	4	2131	2065	83	17	27.078003	M+VB—03}
5	1	266	1	1	1	2699	2065	52	17	89.842476	11520
5	1	266	1	1	2	2765	2065	83	17	82.394173	M-VB-03
5	1	267	1	1	1	2881	2058	44	23	93.859543	(UNIT
5	1	267	1	1	2	2939	2058	14	23	93.244446	1)
5	1	268	1	1	1	3200	2058	44	23	85.075874	(UNIT
5	1	268	1	1	2	3259	2058	14	23	53.259827	1)
5	1	268	1	1	3	3295	2065	51	17	29.810753	11520
5	1	268	1	1	4	3360	2065	83	17	27.029015	M+VB=03
5	1	269	1	1	1	3444	2048	23	34	10.172110	HA
5	1	270	1	1	1	728	2099	57	14	13.353930	VIBRO.
5	1	270	1	1	2	800	2099	75	14	82.636681	FEEDER
5	1	271	1	1	1	1363	2099	57	14	32.750095	VIBRO.
5	1	271	1	1	2	1434	2099	75	14	92.818581	FEEDER
5	1	272	1	1	1	2053	2099	57	14	54.871910	VIBRO.
5	1	272	1	1	2	2125	2099	75	14	84.242058	FEEDER
5	1	273	1	1	1	2687	2099	57	14	47.043453	VIBRO
5	1	273	1	1	2	2759	2099	74	14	71.051567	FEEDER
5	1	274	1	1	1	3284	2099	57	14	38.908787	VIBRO.
5	1	274	1	1	2	3355	2099	75	14	73.075409	FEEDER
5	1	275	1	1	1	646	2107	44	24	75.165634	(UNIT
5	1	275	1	1	2	703	2107	16	24	82.656059	2)
5	1	275	1	1	3	741	2116	51	17	66.544273	"17590
5	1	275	1	1	4	806	2116	83	17	39.744644	M-VB—03
5	1	276	1	1	1	890	2099	23	33	47.151913	i
5	1	277	1	1	1	1375	2116	51	17	90.722488	11520
5	1	277	1	1	2	1440	2116	83	17	53.525753	M-VB-03
5	1	278	1	1	1	1524	2099	23	34	61.137939	£5
5	1	278	1	1	2	1556	2108	44	23	60.219700	(Unit
5	1	278	1	1	3	1613	2107	16	24	72.863243	2)
5	1	279	1	1	1	1971	2107	44	24	87.790741	(UNIT
5	1	279	1	1	2	2027	2108	16	23	87.790741	2)
5	1	279	1	1	3	2065	2116	52	17	56.772186	"71590
5	1	279	1	1	4	2131	2116	83	17	5.283451	M-VB—03
5	1	280	1	1	1	2699	2116	52	17	89.096046	11520
5	1	280	1	1	2	2765	2116	83	17	83.871643	M-VB-03
5	1	281	1	1	1	2861	2099	8	14	0.000000	P
5	1	282	1	1	1	2889	2110	36	16	94.407692	UNIT
5	1	282	1	1	2	2937	2108	16	23	94.407692	2)
