level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	1	1	52	2	780	1765	4	27	56.038414	|
5	1	1	1	52	3	1491	1765	5	27	55.375900	|
5	1	1	1	52	4	2103	1765	4	28	60.958942	|
5	1	1	1	52	5	2815	1765	5	27	44.919456	|
5	1	1	1	52	6	3307	1716	227	57	61.846272	ae
5	1	1	1	52	7	4836	1736	35	17	78.641426	=
5	1	1	1	53	1	213	1762	31	8	0.000000	¥
5	1	1	1	53	2	754	1764	283	57	33.876556	Can
5	1	1	1	53	3	1237	1765	123	56	23.131151	ED
5	1	1	1	53	4	1465	1764	57	57	0.000000	—F
5	1	1	1	53	5	2077	1765	57	56	37.119335	a
5	1	1	1	53	6	2560	1764	287	57	0.000000	(FJ
5	1	1	1	53	7	4840	1762	31	10	0.000000	-
5	1	1	1	54	1	2256	1804	20	12	45.256149	48
5	1	1	1	55	1	1079	1813	61	43	24.166866	VJ
5	1	1	1	55	2	2404	1813	61	65	0.000000	oo
5	1	1	1	56	1	1079	1846	57	28	35.286591	DI
5	1	1	1	56	2	1274	1870	50	18	36.078018	V182
5	1	1	1	56	3	2404	1846	33	28	79.964531	Dy
5	1	1	1	56	4	2598	1870	50	18	49.261902	v187
5	1	1	1	56	5	3532	1870	46	18	37.282753	vigt
5	1	1	1	57	1	987	1890	56	56	0.000000	e)
5	1	1	1	57	2	1079	1890	117	56	25.976524	EDEN
5	1	1	1	57	3	1232	1890	56	56	25.976524	ED
5	1	1	1	57	4	3542	1890	214	57	44.087631	OS
5	1	1	1	58	1	202	1946	18	26	92.873520	D
5	1	1	1	58	2	4855	1946	18	26	93.029892	D
5	1	1	1	59	1	729	2048	57	14	91.485367	VIBRO
5	1	1	1	59	2	800	2048	75	14	91.587311	FEEDER
5	1	1	1	59	3	902	2048	11	14	89.224014	#E
5	1	1	1	59	4	1363	2048	57	14	91.713699	VIBRO
5	1	1	1	59	5	1434	2048	75	14	90.004189	FEEDER
5	1	1	1	59	6	1536	2048	11	14	87.080643	#D
5	1	1	1	59	7	2053	2048	57	14	91.848900	VIBRO
5	1	1	1	59	8	2125	2048	75	14	89.578239	FEEDER
5	1	1	1	59	9	2227	2048	10	14	89.578239	#C
5	1	1	1	59	10	2687	2048	57	14	91.928185	VIBRO
5	1	1	1	59	11	2759	2048	74	14	93.176537	FEEDER
5	1	1	1	59	12	2861	2048	11	14	74.063797	#B
5	1	1	1	59	13	3282	2048	57	14	92.358658	VIBRO
5	1	1	1	59	14	3354	2048	75	14	96.042419	FEEDER
5	1	1	1	59	15	3455	2049	12	13	47.793179	#4
5	1	1	1	60	1	646	2058	44	23	62.605034	(unt
5	1	1	1	60	2	705	2058	14	23	62.605034	1)
5	1	1	1	60	3	741	2065	51	17	44.235912	FRR
5	1	1	1	60	4	806	2048	95	34	0.000000	WERE
5	1	1	1	60	5	882	2044	20	48	29.453840	se
5	1	1	1	60	6	1375	2065	51	17	11.870098	Peasy
5	1	1	1	60	7	1440	2048	95	34	0.000000	Weecos>
5	1	1	1	60	8	1556	2058	44	23	74.141006	(UNIT
5	1	1	1	60	9	1615	2058	14	23	59.838554	1)
5	1	1	1	60	10	1971	2058	44	23	54.484566	(unt
5	1	1	1	60	11	2029	2058	14	23	54.484566	1)
5	1	1	1	60	12	2065	2065	52	17	32.693703	TERS
5	1	1	1	60	13	2131	2048	94	34	2.709150	WERE
5	1	1	1	60	14	2207	2044	20	48	30.412312	st
5	1	1	1	60	15	2699	2065	52	17	0.000000	PPS
5	1	1	1	60	16	2765	2048	94	34	18.136244	VEER
5	1	1	1	60	17	2843	2044	24	48	18.136244	SE?
5	1	1	1	60	18	2881	2058	44	23	17.307730	(unr
5	1	1	1	60	19	2939	2058	14	23	68.249680	1)
5	1	1	1	60	20	3200	2058	44	23	58.535004	(unt
5	1	1	1	60	21	3259	2058	14	23	58.535004	1)
5	1	1	1	60	22	3295	2065	51	17	26.515297	FRB
5	1	1	1	60	23	3360	2048	95	34	0.000000	Eeebse
5	1	1	1	61	1	728	2099	57	14	92.434402	VIBRO
5	1	1	1	61	2	800	2099	75	14	96.287415	FEEDER
5	1	1	1	61	3	901	2100	12	13	63.714291	#4
5	1	1	1	61	4	1363	2099	57	14	0.000000	VIBRO_
5	1	1	1	61	5	1434	2099	75	14	91.532738	FEEDER
5	1	1	1	61	6	1536	2099	11	14	87.884544	#B
5	1	1	1	61	7	2053	2099	57	14	91.848900	VIBRO
5	1	1	1	61	8	2125	2099	75	14	89.578239	FEEDER
5	1	1	1	61	9	2227	2099	10	14	89.578239	#C
5	1	1	1	61	10	2687	2099	57	14	92.026688	VIBRO
5	1	1	1	61	11	2759	2099	74	14	92.461815	FEEDER
5	1	1	1	61	12	2861	2099	11	14	41.930832	#D
5	1	1	1	61	13	3284	2099	57	14	92.200851	VIBRO
5	1	1	1	61	14	3355	2099	75	14	92.921341	FEEDER
5	1	1	1	61	15	3457	2099	11	14	90.205093	#E
5	1	1	1	62	1	646	2107	44	24	52.281551	(unt
5	1	1	1	62	2	703	2107	16	24	68.060799	2)
5	1	1	1	62	3	741	2116	51	17	36.167713	PRS
5	1	1	1	62	4	806	2099	94	34	6.221428	Weak
5	1	1	1	62	5	1375	2116	51	17	13.447981	Pes
5	1	1	1	62	6	1440	2099	95	34	0.000000	Wzcost>
5	1	1	1	62	7	1556	2108	44	23	73.659882	(UNIT
5	1	1	1	62	8	1613	2107	16	24	73.659882	2)
5	1	1	1	62	9	1971	2107	44	24	66.878380	(unit
5	1	1	1	62	10	2027	2108	16	23	66.878380	2)
5	1	1	1	62	11	2065	2116	52	17	46.400215	TERS
5	1	1	1	62	12	2131	2099	94	34	16.067734	WERE
5	1	1	1	62	13	2207	2095	20	48	27.383694	st
5	1	1	1	62	14	2699	2116	52	17	0.000000	PPS
5	1	1	1	62	15	2765	2099	94	34	6.792459	VEER
5	1	1	1	62	16	2843	2095	24	48	16.903172	SP?
5	1	1	1	62	17	2881	2107	44	24	66.868782	(UNIT
5	1	1	1	62	18	2937	2108	16	23	66.868782	2)
5	1	1	1	62	19	3201	2107	44	24	81.650909	(UNT
5	1	1	1	62	20	3258	2107	16	24	89.076492	2)
5	1	1	1	62	21	3296	2116	51	17	23.122028	PRES
5	1	1	1	62	22	3361	2099	95	34	19.691191	TRE
5	1	1	1	62	23	3424	2095	5	47	0.000000	R
5	1	1	1	62	24	3435	2095	25	47	31.280270	SE
5	1	1	1	63	1	1007	2144	124	13	79.298622	1520-E-MT-16
5	1	1	1	63	2	1145	2144	121	13	60.232090	11520-E-MT-1
5	1	1	1	63	3	2322	2144	133	13	0.000000	f1520-E-MT—18
5	1	1	1	63	4	2470	2144	121	13	77.357903	11520-E-MT-1
5	1	1	1	63	5	3562	2144	124	13	72.992065	1520-E-MT-20
5	1	1	1	64	1	886	2195	50	16	27.943659	=
5	1	1	1	64	2	1341	2195	49	16	0.000000	—s
5	1	1	1	64	3	2210	2195	50	16	19.334936	i
5	1	1	1	64	4	2665	2182	55	39	24.052620	al
5	1	1	1	64	5	3441	2195	49	16	3.201971	—
5	1	1	1	65	1	819	2192	145	130	52.298294	lee
5	1	1	1	65	2	1311	2248	113	56	18.884096	B®
5	1	1	1	65	3	2176	2248	113	56	55.327496	EO
5	1	1	1	65	4	2635	2248	113	56	35.247925	OB
5	1	1	1	66	1	789	2290	20	20	1.301861	&
5	1	1	1	66	2	869	2287	20	12	94.290283	80
5	1	1	1	66	3	927	2283	23	23	76.275978	80,
5	1	1	1	66	4	1463	2283	23	31	82.425346	<>
5	1	1	1	66	5	2113	2290	20	20	66.760956	&
5	1	1	1	66	6	2791	2289	20	21	63.239483	>
5	1	1	1	66	7	3344	2290	20	20	27.230911	&
5	1	1	1	66	8	3424	2287	20	12	87.454178	98
5	1	1	1	66	9	3482	2287	19	12	93.379265	98
5	1	1	1	67	1	644	2285	57	45	42.573742	vas
5	1	1	1	67	2	800	2313	28	20	5.846920	ob
5	1	1	1	67	3	876	2278	62	46	0.000000	OAS
5	1	1	1	67	4	1336	2277	63	47	25.096325	WANS
5	1	1	1	67	5	1448	2313	27	20	17.966442	ae
5	1	1	1	67	6	1499	2286	58	74	71.682457	@)
5	1	1	1	67	7	1575	2300	57	27	39.715958	WN
5	1	1	1	67	8	1969	2300	57	27	41.052204	VN
5	1	1	1	67	9	2044	2286	58	74	27.879143	@)
5	1	1	1	67	10	2125	2313	27	20	4.513750	SS
5	1	1	1	67	11	2201	2278	62	46	31.571384	CANS
5	1	1	1	67	12	2664	2283	56	33	27.964138	a
5	1	1	1	67	13	2772	2313	27	20	34.924789	Pt
5	1	1	1	67	14	2824	2290	61	70	68.247803	@)
5	1	1	1	67	15	2899	2300	57	28	54.513260	VN]
5	1	1	1	67	16	3199	2300	57	28	25.030041	a
5	1	1	1	67	17	3355	2313	28	20	37.426945	Ss
5	1	1	1	67	18	3431	2278	63	47	27.850651	BANS
5	1	1	1	68	1	202	2355	19	26	66.214493	C
5	1	1	1	68	2	644	2329	57	28	51.247906	NAF
5	1	1	1	68	3	739	2329	70	23	17.742739	e077
5	1	1	1	68	4	851	2329	57	28	42.869839	ZN]
5	1	1	1	68	5	1368	2329	57	28	54.173031	VN]
5	1	1	1	68	6	1467	2329	20	20	0.000000	|°
5	1	1	1	68	7	1571	2325	65	43	60.451260	KA]
5	1	1	1	68	8	1965	2325	65	43	63.771496	MA]
5	1	1	1	68	9	2113	2329	119	28	12.249622	CAA
5	1	1	1	68	10	2692	2329	57	28	46.565498	VN)
5	1	1	1	68	11	2791	2329	20	20	31.120125	|e
5	1	1	1	68	12	2895	2325	61	42	81.577324	KA
5	1	1	1	68	13	3199	2329	57	28	48.642673	KAT
5	1	1	1	68	14	3294	2329	70	23	37.296097	87S)
5	1	1	1	68	15	3406	2329	57	28	60.781822	ZN
5	1	1	1	68	16	4855	2355	19	26	63.919327	C
5	1	1	1	69	1	722	2379	100	18	8.959703	u-tis}
5	1	1	1	69	2	851	2358	57	28	51.164680	BA
5	1	1	1	69	3	923	2379	49	27	10.774927	=
5	1	1	1	69	4	1014	2382	51	19	41.374832	183
5	1	1	1	69	5	1210	2368	63	42	3.855600	yisq4
5	1	1	1	69	6	1283	2379	69	27	44.290653	=
5	1	1	1	69	7	1368	2358	93	34	16.815891	SATE
5	1	1	1	69	8	1476	2373	81	18	23.018198	wri
5	1	1	1	69	9	2047	2379	100	18	0.000000	wtpies
5	1	1	1	69	10	2176	2358	56	28	53.509529	SA
5	1	1	1	69	11	2244	2370	149	41	0.000000	[/——!vi88
5	1	1	1	69	12	2538	2369	139	41	0.000000	visg=—
5	1	1	1	69	13	2692	2358	57	28	18.158159	S40
5	1	1	1	69	14	2801	2373	80	18	0.000000	enpi7
5	1	1	1	69	15	3277	2379	100	18	0.000000	u-tig}
5	1	1	1	69	16	3406	2358	57	28	53.243301	BAI
5	1	1	1	69	17	3488	2371	69	41	0.000000	(——
5	1	1	1	69	18	3583	2381	50	19	0.000000	192
5	1	1	1	70	1	738	2418	87	38	13.021927	\V525H¥
5	1	1	1	70	2	876	2407	64	64	41.285759	(2)
5	1	1	1	70	3	1335	2407	64	64	8.207302	(&)
5	1	1	1	70	4	1450	2418	84	38	24.525887	¥\V524H
5	1	1	1	70	5	2062	2418	87	38	10.478201	\V523H¥®
5	1	1	1	70	6	2201	2407	60	49	51.154076	aN
5	1	1	1	70	7	2660	2407	64	64	0.000000	(By)
5	1	1	1	70	8	2775	2422	83	29	9.570045	#V522H
5	1	1	1	70	9	3297	2422	83	29	69.401810	V521H¥
5	1	1	1	70	10	3431	2407	64	64	44.256290	(2)
5	1	1	1	71	1	660	2450	157	24	73.038116	71118-525H-HCY-15]
5	1	1	1	71	2	1455	2450	161	24	17.174149	[71118-524H-HCY-15
5	1	1	1	71	3	1985	2450	156	24	80.188362	71118-523H-HCY-15]
5	1	1	1	71	4	2203	2441	58	33	66.873322	Woo
5	1	1	1	71	5	2780	2450	26	24	0.000000	1711
5	1	1	1	71	6	2812	2454	128	13	0.000000	18-522H-HCY-15
5	1	1	1	71	7	3215	2454	157	13	77.178215	71118-521H-HCY-15]
5	1	1	1	72	1	1019	2568	59	17	95.792725	FROM
5	1	1	1	72	2	1098	2568	59	17	95.792725	COAL
5	1	1	1	72	3	1220	2568	60	17	95.331352	FROM
5	1	1	1	72	4	1300	2568	59	17	91.831841	COAL
5	1	1	1	72	5	2344	2568	59	17	96.183128	FROM
5	1	1	1	72	6	2423	2568	59	17	96.410812	COAL
5	1	1	1	72	7	2545	2568	59	17	95.923447	FROM
5	1	1	1	72	8	2624	2568	59	17	81.475754	COAL
5	1	1	1	72	9	3574	2568	59	17	95.993477	FROM
5	1	1	1	72	10	3653	2568	59	17	95.601982	COAL
5	1	1	1	73	1	1046	2593	54	17	91.059067	SILO
5	1	1	1	73	2	1120	2593	11	17	90.398666	E
5	1	1	1	73	3	1247	2593	54	17	91.603584	SILO
5	1	1	1	73	4	1321	2593	12	17	91.603584	D
5	1	1	1	73	5	2370	2593	54	17	88.275063	SILO
5	1	1	1	73	6	2444	2593	11	17	88.275063	C
5	1	1	1	73	7	2571	2593	55	17	91.160522	SILO
5	1	1	1	73	8	2646	2593	11	17	91.160522	B
5	1	1	1	73	9	3600	2593	55	17	88.067612	SILO
5	1	1	1	73	10	3675	2593	11	17	93.071579	4
5	1	1	1	74	1	1038	2618	64	18	11.396580	(UNIT
5	1	1	1	74	2	1122	2618	17	18	70.947357	1
5	1	1	1	74	3	1239	2618	64	18	71.651398	(UNIT
5	1	1	1	74	4	1324	2618	17	18	74.020966	1>
5	1	1	1	74	5	2362	2618	64	18	58.275078	(UNIT
5	1	1	1	74	6	2447	2619	17	17	70.256889	1>
5	1	1	1	74	7	2563	2618	65	18	1.766634	(UNIT
5	1	1	1	74	8	2648	2619	17	17	76.963776	1)
5	1	1	1	74	9	3592	2618	65	18	81.763962	<UNIT
5	1	1	1	74	10	3677	2618	17	18	63.653629	1)
5	1	1	1	75	1	1019	2652	59	18	94.588379	FROM
5	1	1	1	75	2	1098	2652	59	18	96.115311	COAL
5	1	1	1	75	3	1220	2652	60	18	94.664284	FROM
5	1	1	1	75	4	1300	2652	59	18	95.510704	COAL
5	1	1	1	75	5	2344	2652	59	18	94.596840	FROM
5	1	1	1	75	6	2423	2652	59	18	83.371811	COAL
5	1	1	1	75	7	2545	2652	59	18	94.876472	FROM
5	1	1	1	75	8	2624	2652	59	18	96.467964	COAL
5	1	1	1	75	9	3574	2652	59	18	95.021927	FROM
5	1	1	1	75	10	3653	2652	59	18	96.227280	COAL
5	1	1	1	76	1	1046	2678	54	17	95.399895	SILO
5	1	1	1	76	2	1120	2678	11	16	88.919754	4
5	1	1	1	76	3	1247	2678	54	17	92.073311	SILO
5	1	1	1	76	4	1321	2678	12	17	92.073311	B
5	1	1	1	76	5	2370	2678	54	17	86.621689	SILO
5	1	1	1	76	6	2444	2678	11	17	86.621689	C
5	1	1	1	76	7	2572	2678	54	17	89.263885	SILO
5	1	1	1	76	8	2646	2678	11	17	89.263885	D
5	1	1	1	76	9	3601	2678	54	17	88.362885	SILO
5	1	1	1	76	10	3675	2678	11	17	88.362885	E
5	1	1	1	77	1	1035	2703	64	17	65.971230	(UNIT
5	1	1	1	77	2	1120	2703	22	17	68.620712	2)
5	1	1	1	77	3	1236	2703	65	17	6.773844	(UNIT
5	1	1	1	77	4	1321	2703	22	17	90.290482	2)
5	1	1	1	77	5	2359	2703	65	17	1.849861	(UNIT
5	1	1	1	77	6	2444	2703	22	17	89.276405	2)
5	1	1	1	77	7	2561	2703	64	17	31.950932	(UNIT
5	1	1	1	77	8	2645	2703	23	17	81.378761	2>
5	1	1	1	77	9	3590	2703	64	17	66.552643	(UNIT
5	1	1	1	77	10	3675	2703	22	17	78.636459	2)
5	1	1	1	78	1	202	2764	18	26	0.000000	:
5	1	1	1	78	2	4855	2764	18	26	7.198315	:
5	1	1	1	79	1	838	2816	55	16	95.517410	COAL
5	1	1	1	79	2	908	2816	86	16	93.112190	FEEDER
5	1	1	1	79	3	1011	2816	27	21	83.862091	#E
5	1	1	1	79	4	1055	2813	43	24	95.620338	(UNIT
5	1	1	1	79	5	1113	2813	14	24	95.732468	1)
5	1	1	1	79	6	1250	2813	44	24	78.636314	(UNIT
5	1	1	1	79	7	1309	2813	14	24	92.926376	1)
5	1	1	1	79	8	1340	2816	54	16	96.368675	COAL
5	1	1	1	79	9	1409	2816	87	16	96.484032	FEEDER
5	1	1	1	79	10	1513	2816	27	21	85.666748	4D
5	1	1	1	79	11	2163	2816	54	16	96.524132	COAL
5	1	1	1	79	12	2232	2816	86	16	93.038033	FEEDER
5	1	1	1	79	13	2336	2816	26	20	91.284256	#C
5	1	1	1	79	14	2384	2813	44	24	91.949440	(UNIT
5	1	1	1	79	15	2443	2813	13	24	86.040840	1)
5	1	1	1	79	16	2575	2813	43	24	72.964378	(UNIT
5	1	1	1	79	17	2633	2813	14	24	92.912766	1)
5	1	1	1	79	18	2664	2816	55	16	96.670959	COAL
5	1	1	1	79	19	2734	2816	86	16	95.662621	FEEDER
5	1	1	1	79	20	2837	2816	27	21	49.386681	4B
5	1	1	1	79	21	3393	2816	54	16	96.131859	COAL
5	1	1	1	79	22	3463	2816	86	16	96.551384	FEEDER
5	1	1	1	79	23	3566	2816	27	21	51.840126	#4
5	1	1	1	79	24	3610	2813	43	24	95.858223	(UNIT
5	1	1	1	79	25	3668	2813	14	24	81.505516	1)
5	1	1	1	80	1	838	2843	54	16	96.583839	COAL
5	1	1	1	80	2	908	2843	86	16	96.398582	FEEDER
5	1	1	1	80	3	1011	2843	27	20	33.737354	#4
5	1	1	1	80	4	1055	2840	43	23	95.892975	(UNIT
5	1	1	1	80	5	1111	2840	16	24	96.718170	2)
5	1	1	1	80	6	1250	2840	44	24	83.816078	(UNIT
5	1	1	1	80	7	1307	2840	16	23	90.268913	2)
5	1	1	1	80	8	1340	2843	54	16	96.284065	COAL
5	1	1	1	80	9	1409	2843	87	16	96.290672	FEEDER
5	1	1	1	80	10	1513	2843	27	20	93.075302	4B
5	1	1	1	80	11	2163	2843	54	16	96.558624	COAL
5	1	1	1	80	12	2232	2843	86	16	88.554482	FEEDER
5	1	1	1	80	13	2336	2843	26	20	88.554482	#C
5	1	1	1	80	14	2384	2840	44	24	90.877701	(UNIT
5	1	1	1	80	15	2441	2840	15	23	96.754890	2)
5	1	1	1	80	16	2575	2840	43	23	82.034225	(UNIT
5	1	1	1	80	17	2631	2840	16	24	89.797577	2)
5	1	1	1	80	18	2664	2843	55	16	96.703339	COAL
5	1	1	1	80	19	2734	2843	86	16	93.157379	FEEDER
5	1	1	1	80	20	2837	2843	27	20	87.414825	#D
5	1	1	1	80	21	3393	2843	55	16	96.243011	COAL
5	1	1	1	80	22	3463	2843	86	16	93.187950	FEEDER
5	1	1	1	80	23	3566	2843	27	20	79.788696	#E
5	1	1	1	80	24	3610	2840	43	23	96.237343	(UNIT
5	1	1	1	80	25	3666	2840	16	24	96.389854	2)
5	1	1	1	81	1	662	2987	137	17	80.622414	PULVERIZER
5	1	1	1	81	2	817	2988	26	20	80.622414	#E
5	1	1	1	81	3	858	2985	43	24	78.549057	(UNIT
5	1	1	1	81	4	916	2985	14	24	79.361603	1)
5	1	1	1	81	5	1457	2987	138	17	91.561104	PULVERIZER
5	1	1	1	81	6	1612	2987	27	21	38.307247	¢D
5	1	1	1	81	7	1654	2985	43	24	88.152313	(UNIT
5	1	1	1	81	8	1712	2985	14	24	36.770164	1)
5	1	1	1	81	9	1986	2987	138	17	90.632065	PULVERIZER
5	1	1	1	81	10	2141	2988	26	20	60.617500	#C
5	1	1	1	81	11	2182	2985	44	24	86.736549	(UNIT
5	1	1	1	81	12	2241	2985	14	24	94.181496	1)
5	1	1	1	81	13	2782	2987	137	17	85.549187	PULVERIZER
5	1	1	1	81	14	2937	2987	27	21	71.233093	#B
5	1	1	1	81	15	2978	2985	44	24	65.217445	(UNIT
5	1	1	1	81	16	3037	2985	13	24	95.490257	1)
5	1	1	1	81	17	3310	2987	138	17	92.472389	PULVERIZER
5	1	1	1	81	18	3465	2988	27	20	88.071556	#A
5	1	1	1	81	19	3507	2985	43	24	89.466095	(UNIT
5	1	1	1	81	20	3565	2985	14	24	63.048889	1)
5	1	1	1	82	1	661	3015	138	16	86.956413	PULVERIZER
5	1	1	1	82	2	816	3015	27	21	84.193008	#A
5	1	1	1	82	3	858	3013	43	23	96.182053	(UNIT
5	1	1	1	82	4	914	3013	16	23	96.327087	2)
5	1	1	1	82	5	1457	3015	138	16	92.465881	PULVERIZER
5	1	1	1	82	6	1612	3015	27	21	71.476067	4B
5	1	1	1	82	7	1653	3013	44	23	82.514099	(UNIT
5	1	1	1	82	8	1710	3013	16	23	95.781410	2)
5	1	1	1	82	9	1986	3015	138	16	90.686607	PULVERIZER
5	1	1	1	82	10	2141	3015	26	21	36.119572	#C
5	1	1	1	82	11	2182	3012	44	24	87.098259	(UNIT
5	1	1	1	82	12	2239	3013	16	23	92.711365	2)
5	1	1	1	82	13	2782	3015	137	16	91.647865	PULVERIZER
5	1	1	1	82	14	2937	3015	27	20	57.984661	#D
5	1	1	1	82	15	2978	3013	44	23	89.885345	(UNIT
5	1	1	1	82	16	3034	3013	17	23	96.546684	2)
5	1	1	1	82	17	3310	3015	138	16	80.054466	PULVERIZER
5	1	1	1	82	18	3466	3015	26	20	80.054466	#E
5	1	1	1	82	19	3506	3013	44	23	81.163475	(UNIT
5	1	1	1	82	20	3563	3013	16	23	95.888382	2)
5	1	1	1	83	1	4305	3146	11	18	91.819794	P
5	1	1	1	83	2	4330	3146	14	19	91.819794	&
5	1	1	1	83	3	4356	3146	5	18	96.813332	I
5	1	1	1	83	4	4372	3146	107	19	96.598656	DIAGRAM
5	1	1	1	84	1	202	3173	19	25	96.901512	A
5	1	1	1	84	2	772	3178	137	28	32.657173	ae
5	1	1	1	84	3	2082	3178	148	27	40.570770	a
5	1	1	1	84	4	2873	3178	153	27	28.689356	a
5	1	1	1	84	5	3982	3173	46	15	37.458019	nme
5	1	1	1	84	6	4151	3186	45	18	96.604233	DRY
5	1	1	1	84	7	4207	3185	97	19	96.031631	BOTTOM
5	1	1	1	84	8	4315	3185	46	19	96.762794	ASH
5	1	1	1	84	9	4374	3185	121	19	96.972649	HANDLING
5	1	1	1	84	10	4506	3185	85	19	94.259964	SYSTEM
5	1	1	1	84	11	4611	3186	48	22	94.259964	(5/5)
5	1	1	1	84	12	4855	3173	20	26	96.607582	A
5	1	1	1	85	1	4622	3242	57	14	96.684273	SCALE
5	1	1	1	85	2	4742	3242	57	14	96.353287	SHEET
5	1	1	1	86	1	3984	3256	80	14	96.108658	PROJECT
5	1	1	1	86	2	4079	3256	80	14	96.086922	DRAWING
5	1	1	1	87	1	3931	3343	143	42	10.302105	PEL
5	1	1	1	87	2	4116	3343	75	42	16.966419	fm
5	1	1	1	87	3	4217	3319	55	81	27.779121	|
5	1	1	1	87	4	4325	3319	196	81	0.000000	vsianasoe
5	1	1	1	87	5	4591	3343	235	42	34.328518	[+
5	1	1	1	88	1	1676	3412	16	26	80.288689	6
5	1	1	1	88	2	2246	3412	18	26	95.814034	5
5	1	1	1	88	3	2523	3395	37	35	61.611763	Alt
5	1	1	1	88	4	2816	3412	19	26	96.015701	4
5	1	1	1	88	5	3391	3412	18	26	90.382027	3
5	1	1	1	88	6	3965	3413	16	24	95.377441	2
5	1	1	1	88	7	4532	3412	7	26	78.714310	1
